frame,time,act,segment,payload,mask,iterations,cv_block_errors,zx_block_errors,cv_min_margin,zx_min_margin,weak,risky_codewords,lifted,grown
0,0.0,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
1,0.033,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
2,0.067,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
3,0.1,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
4,0.133,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
5,0.167,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
6,0.2,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
7,0.233,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
8,0.267,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
9,0.3,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
10,0.333,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
11,0.367,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
12,0.4,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
13,0.433,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
14,0.467,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
15,0.5,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
16,0.533,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
17,0.567,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
18,0.6,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
19,0.633,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
20,0.667,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
21,0.7,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
22,0.733,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
23,0.767,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
24,0.8,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
25,0.833,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
26,0.867,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
27,0.9,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
28,0.933,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
29,0.967,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15650588274002075,45.0,1,1,0,0
30,1.0,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15640538930892944,45.0,1,1,0,0
31,1.033,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.1561363935470581,45.0,1,1,0,0
32,1.067,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15568947792053223,45.0,1,1,0,0
33,1.1,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.1549532413482666,45.0,1,1,0,0
34,1.133,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15373748540878296,45.0,1,1,0,0
35,1.167,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.152399480342865,45.0,1,1,0,0
36,1.2,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.15052759647369385,45.0,1,1,0,0
37,1.233,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.14877665042877197,45.0,1,1,0,0
38,1.267,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.1465258002281189,24.0,1,1,0,0
39,1.3,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.14374923706054688,41.0,1,1,0,0
40,1.333,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.14049315452575684,45.0,1,1,0,0
41,1.367,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.13765549659729004,21.0,1,1,0,0
42,1.4,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.13442248106002808,19.0,1,1,0,0
43,1.433,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.12957030534744263,45.0,1,1,0,0
44,1.467,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.12569212913513184,19.0,1,1,0,0
45,1.5,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.12008875608444214,17.0,1,1,1,128
46,1.533,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.11533164978027344,17.0,1,1,1,148
47,1.567,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.10945117473602295,17.0,1,1,1,150
48,1.6,title,0,Pause anywhere. Scan me.,7,1,1,0,-0.08478683233261108,28.0,38,4,1,158
49,1.633,title,0,Pause anywhere. Scan me.,7,1,1,0,-0.09532111883163452,20.0,34,4,1,163
50,1.667,title,0,Pause anywhere. Scan me.,7,1,1,0,-0.08975446224212646,20.0,30,4,1,154
51,1.7,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.08279269933700562,41.0,26,4,1,151
52,1.733,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.04229766130447388,18.0,19,4,1,151
53,1.767,title,0,Pause anywhere. Scan me.,7,0,0,0,0.007055521011352539,52.0,11,2,1,151
54,1.8,title,0,Pause anywhere. Scan me.,7,0,0,0,0.014958620071411133,42.0,9,2,1,151
55,1.833,title,0,Pause anywhere. Scan me.,7,0,0,0,0.011672675609588623,19.0,13,3,1,151
56,1.867,title,0,Pause anywhere. Scan me.,7,0,0,0,0.008265852928161621,18.0,28,3,1,151
57,1.9,title,0,Pause anywhere. Scan me.,7,0,0,0,0.0069481730461120605,19.0,18,3,1,151
58,1.933,title,0,Pause anywhere. Scan me.,7,0,0,0,0.00023233890533447266,18.0,18,3,1,135
59,1.967,title,0,Pause anywhere. Scan me.,7,0,2,0,-0.0024709105491638184,18.0,12,2,1,93
60,2.0,title,0,Pause anywhere. Scan me.,7,0,2,0,-0.00512927770614624,42.0,17,2,1,88
61,2.033,title,0,Pause anywhere. Scan me.,7,0,2,0,-0.006622135639190674,19.0,20,2,0,73
62,2.067,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.0084342360496521,67.0,17,2,0,61
63,2.1,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.009876847267150879,72.0,14,2,0,46
64,2.133,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.010860323905944824,52.0,11,1,0,33
65,2.167,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.011394202709197998,54.0,13,2,0,27
66,2.2,title,0,Pause anywhere. Scan me.,7,0,2,0,-0.012262165546417236,67.0,13,2,0,23
67,2.233,title,0,Pause anywhere. Scan me.,7,0,2,0,-0.013033747673034668,63.0,12,2,0,21
68,2.267,title,0,Pause anywhere. Scan me.,7,0,2,0,-0.01399141550064087,72.0,9,2,0,13
69,2.3,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.015059113502502441,72.0,6,1,0,8
70,2.333,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.015970587730407715,60.0,3,1,0,5
71,2.367,title,0,Pause anywhere. Scan me.,7,0,1,0,-0.016869843006134033,72.0,1,1,0,0
72,2.4,title,0,Pause anywhere. Scan me.,7,0,0,0,0.060140132904052734,76.0,0,0,0,0
73,2.433,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06067395210266113,76.0,0,0,0,0
74,2.467,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06092393398284912,76.0,0,0,0,0
75,2.5,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06106114387512207,89.0,0,0,0,0
76,2.533,title,0,Pause anywhere. Scan me.,7,0,0,0,0.0610651969909668,84.0,0,0,0,0
77,2.567,title,0,Pause anywhere. Scan me.,7,0,0,0,0.061073362827301025,84.0,0,0,0,0
78,2.6,title,0,Pause anywhere. Scan me.,7,0,0,0,0.061012208461761475,84.0,0,0,0,0
79,2.633,title,0,Pause anywhere. Scan me.,7,0,0,0,0.061012208461761475,84.0,0,0,0,0
80,2.667,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06090080738067627,96.0,0,0,0,0
81,2.7,title,0,Pause anywhere. Scan me.,7,0,0,0,0.060864150524139404,96.0,0,0,0,0
82,2.733,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06075006723403931,102.0,0,0,0,0
83,2.767,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06075006723403931,102.0,0,0,0,0
84,2.8,title,0,Pause anywhere. Scan me.,7,0,0,0,0.060678064823150635,102.0,0,0,0,0
85,2.833,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
86,2.867,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
87,2.9,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
88,2.933,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
89,2.967,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
90,3.0,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
91,3.033,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
92,3.067,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
93,3.1,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
94,3.133,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
95,3.167,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
96,3.2,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
97,3.233,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
98,3.267,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
99,3.3,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
100,3.333,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
101,3.367,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
102,3.4,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
103,3.433,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
104,3.467,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
105,3.5,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
106,3.533,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
107,3.567,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
108,3.6,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
109,3.633,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
110,3.667,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
111,3.7,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
112,3.733,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
113,3.767,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
114,3.8,title,0,Pause anywhere. Scan me.,7,0,0,0,0.06062507629394531,102.0,0,0,0,0
115,3.833,title,0,Pause anywhere. Scan me.,7,0,0,0,0.04301619529724121,82.0,0,0,0,0
116,3.867,title,0,Pause anywhere. Scan me.,7,0,0,0,0.04301619529724121,82.0,0,0,0,0
117,3.9,title,0,Pause anywhere. Scan me.,7,0,0,0,0.04301619529724121,82.0,0,0,0,0
118,3.933,title,0,Pause anywhere. Scan me.,7,0,0,0,0.027228951454162598,56.0,1,1,0,0
119,3.967,title,0,Pause anywhere. Scan me.,7,0,0,0,0.027228951454162598,56.0,1,1,0,0
120,4.0,flower,1,1/8 - YOU,2,0,0,0,0.22401395440101624,52.0,0,0,0,0
121,4.033,flower,1,1/8 - YOU,2,0,0,0,0.22401395440101624,52.0,0,0,0,0
122,4.067,flower,1,1/8 - YOU,2,0,0,0,0.2268366813659668,39.0,0,0,0,0
123,4.1,flower,1,1/8 - YOU,2,0,0,0,0.2268366813659668,39.0,0,0,0,0
124,4.133,flower,1,1/8 - YOU,2,0,0,0,0.229120135307312,17.0,0,0,0,0
125,4.167,flower,1,1/8 - YOU,2,0,0,0,0.22261619567871094,18.0,0,0,0,0
126,4.2,flower,1,1/8 - YOU,2,0,0,0,0.22260260581970215,71.0,0,0,0,0
127,4.233,flower,1,1/8 - YOU,2,0,0,0,0.2123929262161255,85.0,0,0,0,0
128,4.267,flower,1,1/8 - YOU,2,0,0,0,0.11283218860626221,13.0,2,1,0,0
129,4.3,flower,1,1/8 - YOU,2,0,0,0,0.00950467586517334,-15.0,1,1,0,0
130,4.333,flower,1,1/8 - YOU,2,0,1,0,-0.10964137315750122,-11.0,2,1,0,0
131,4.367,flower,1,1/8 - YOU,2,0,1,0,-0.2377663254737854,-10.0,3,1,0,0
132,4.4,flower,1,1/8 - YOU,2,0,1,1,-0.3928472697734833,-1.0,4,1,0,0
133,4.433,flower,1,1/8 - YOU,2,0,1,1,-0.5513703227043152,-9.0,4,1,0,0
134,4.467,flower,1,1/8 - YOU,2,0,1,1,-0.6095802187919617,-14.0,4,1,0,0
135,4.5,flower,1,1/8 - YOU,2,0,1,1,-0.62417072057724,-21.0,5,1,0,0
136,4.533,flower,1,1/8 - YOU,2,0,1,1,-0.6292470097541809,-27.0,5,1,0,0
137,4.567,flower,1,1/8 - YOU,2,0,1,1,-0.6246393322944641,-27.0,5,1,0,0
138,4.6,flower,1,1/8 - YOU,2,0,1,1,-0.6175621151924133,-25.0,5,1,0,0
139,4.633,flower,1,1/8 - YOU,2,0,1,1,-0.6271224617958069,-23.0,5,1,0,0
140,4.667,flower,1,1/8 - YOU,2,0,1,1,-0.6288762092590332,-23.0,5,1,0,0
141,4.7,flower,1,1/8 - YOU,2,0,1,1,-0.6214865446090698,-23.0,5,1,0,0
142,4.733,flower,1,1/8 - YOU,2,0,1,1,-0.631852388381958,-23.0,5,1,0,0
143,4.767,flower,1,1/8 - YOU,2,0,1,1,-0.6320506930351257,-22.0,5,1,0,0
144,4.8,flower,1,1/8 - YOU,2,0,1,1,-0.6322082877159119,-22.0,5,1,0,0
145,4.833,flower,1,1/8 - YOU,2,0,1,1,-0.6307290196418762,-22.0,5,1,0,0
146,4.867,flower,1,1/8 - YOU,2,0,1,1,-0.6304763555526733,-21.0,5,1,0,0
147,4.9,flower,1,1/8 - YOU,2,0,1,1,-0.6309341192245483,-23.0,5,1,0,0
148,4.933,flower,1,1/8 - YOU,2,0,1,1,-0.6294656991958618,-23.0,5,1,0,0
149,4.967,flower,1,1/8 - YOU,2,0,1,1,-0.6265125870704651,-24.0,5,1,0,0
150,5.0,flower,1,1/8 - YOU,2,0,1,1,-0.6250292062759399,-24.0,5,1,0,0
151,5.033,flower,1,1/8 - YOU,2,0,1,1,-0.623553991317749,-24.0,5,1,0,0
152,5.067,flower,1,1/8 - YOU,2,0,1,1,-0.623553991317749,-24.0,5,1,0,0
153,5.1,flower,1,1/8 - YOU,2,0,1,1,-0.623553991317749,-24.0,5,1,0,0
154,5.133,flower,1,1/8 - YOU,2,0,1,1,-0.6235512495040894,-24.0,5,1,0,0
155,5.167,flower,1,1/8 - YOU,2,0,1,1,-0.6250441670417786,-24.0,5,1,0,0
156,5.2,flower,1,1/8 - YOU,2,0,1,1,-0.6250224113464355,-24.0,5,1,0,0
157,5.233,flower,1,1/8 - YOU,2,0,1,1,-0.6309694647789001,-24.0,5,1,0,0
158,5.267,flower,1,1/8 - YOU,2,0,1,1,-0.6383781433105469,-25.0,5,1,0,0
159,5.3,flower,1,1/8 - YOU,2,0,1,1,-0.6384406089782715,-22.0,5,1,0,0
160,5.333,flower,1,1/8 - YOU,2,0,1,1,-0.6517677903175354,-23.0,5,1,0,0
161,5.367,flower,1,1/8 - YOU,2,0,1,1,-0.6517990231513977,-24.0,5,1,0,0
162,5.4,flower,1,1/8 - YOU,2,0,1,1,-0.6533177495002747,-24.0,5,1,0,0
163,5.433,flower,1,1/8 - YOU,2,0,1,1,-0.6518669724464417,-26.0,5,1,0,0
164,5.467,flower,1,1/8 - YOU,2,0,1,1,-0.6563469171524048,-26.0,5,1,0,0
165,5.5,flower,2,2/8 - FOUND,7,0,1,1,-0.15562838315963745,-16.0,4,1,0,0
166,5.533,flower,2,2/8 - FOUND,7,0,1,1,-0.14091014862060547,-13.0,4,1,0,0
167,5.567,flower,2,2/8 - FOUND,7,0,1,1,-0.12762778997421265,-11.0,4,1,0,0
168,5.6,flower,2,2/8 - FOUND,7,0,1,1,-0.10693812370300293,-10.0,3,1,0,0
169,5.633,flower,2,2/8 - FOUND,7,0,1,1,-0.08627563714981079,-9.0,3,1,0,0
170,5.667,flower,2,2/8 - FOUND,7,0,1,1,-0.0581895112991333,-1.0,3,1,0,0
171,5.7,flower,2,2/8 - FOUND,7,0,1,1,-0.05529743432998657,-1.0,3,1,0,0
172,5.733,flower,2,2/8 - FOUND,7,0,1,1,-0.04791867733001709,4.0,3,1,0,0
173,5.767,flower,2,2/8 - FOUND,7,0,1,1,-0.045004963874816895,5.0,3,1,0,0
174,5.8,flower,2,2/8 - FOUND,7,0,1,1,-0.03464442491531372,6.0,3,1,0,0
175,5.833,flower,2,2/8 - FOUND,7,0,1,1,-0.03762882947921753,6.0,3,1,0,0
176,5.867,flower,2,2/8 - FOUND,7,0,1,1,-0.03762209415435791,8.0,3,1,0,0
177,5.9,flower,2,2/8 - FOUND,7,0,1,1,-0.04497098922729492,9.0,6,2,0,0
178,5.933,flower,2,2/8 - FOUND,7,0,1,1,-0.03765195608139038,9.0,3,1,0,0
179,5.967,flower,2,2/8 - FOUND,7,0,1,1,-0.03765469789505005,8.0,3,1,0,0
180,6.0,flower,2,2/8 - FOUND,7,0,1,1,-0.040630877017974854,9.0,2,1,0,0
181,6.033,flower,2,2/8 - FOUND,7,0,1,1,-0.03624868392944336,9.0,2,1,0,0
182,6.067,flower,2,2/8 - FOUND,7,0,1,1,-0.03326296806335449,9.0,2,1,0,0
183,6.1,flower,2,2/8 - FOUND,7,0,1,1,-0.03024190664291382,8.0,2,1,0,0
184,6.133,flower,2,2/8 - FOUND,7,0,1,1,-0.03172934055328369,9.0,2,1,0,0
185,6.167,flower,2,2/8 - FOUND,7,0,0,1,0.002280712127685547,9.0,2,1,0,0
186,6.2,flower,2,2/8 - FOUND,7,0,0,1,0.014149010181427002,9.0,2,1,0,0
187,6.233,flower,2,2/8 - FOUND,7,0,0,1,0.01570028066635132,9.0,2,1,0,0
188,6.267,flower,2,2/8 - FOUND,7,0,0,1,0.014230489730834961,9.0,2,1,0,0
189,6.3,flower,2,2/8 - FOUND,7,0,0,1,0.012797415256500244,9.0,2,1,0,0
190,6.333,flower,2,2/8 - FOUND,7,0,0,1,0.014322876930236816,9.0,2,1,0,0
191,6.367,flower,2,2/8 - FOUND,7,0,0,1,0.014360904693603516,9.0,2,1,0,0
192,6.4,flower,2,2/8 - FOUND,7,0,0,1,0.014411211013793945,9.0,2,1,0,0
193,6.433,flower,2,2/8 - FOUND,7,0,0,1,0.014676094055175781,3.0,3,2,0,0
194,6.467,flower,2,2/8 - FOUND,7,0,1,1,-0.01330411434173584,-8.0,4,3,0,0
195,6.5,flower,2,2/8 - FOUND,7,0,1,1,-0.069496750831604,-15.0,4,3,0,0
196,6.533,flower,2,2/8 - FOUND,7,0,1,1,-0.03691840171813965,-19.0,3,2,0,0
197,6.567,flower,2,2/8 - FOUND,7,0,0,1,0.014836370944976807,-19.0,3,2,0,0
198,6.6,flower,2,2/8 - FOUND,7,0,0,1,0.01478201150894165,-19.0,3,2,0,0
199,6.633,flower,2,2/8 - FOUND,7,0,0,1,0.014844536781311035,-18.0,3,2,0,0
200,6.667,flower,2,2/8 - FOUND,7,0,0,1,0.014917850494384766,-18.0,3,2,0,0
201,6.7,flower,2,2/8 - FOUND,7,0,0,1,0.014974892139434814,-18.0,3,2,0,0
202,6.733,flower,2,2/8 - FOUND,7,0,0,1,0.015089035034179688,-18.0,3,2,0,0
203,6.767,flower,2,2/8 - FOUND,7,0,0,1,0.016598165035247803,-18.0,3,2,0,0
204,6.8,flower,2,2/8 - FOUND,7,0,0,1,0.015155613422393799,-18.0,3,2,0,0
205,6.833,flower,2,2/8 - FOUND,7,0,1,1,-0.027413785457611084,-18.0,4,2,0,0
206,6.867,flower,2,2/8 - FOUND,7,0,1,1,-0.34810584783554077,-18.0,4,2,0,0
207,6.9,flower,2,2/8 - FOUND,7,0,1,1,-0.4365929365158081,-18.0,4,2,0,0
208,6.933,flower,2,2/8 - FOUND,7,0,1,1,-0.39638862013816833,-14.0,5,2,0,0
209,6.967,flower,2,2/8 - FOUND,7,0,1,1,-0.33548504114151,-18.0,6,2,0,0
210,7.0,flower,3,3/8 - THE,1,0,2,1,-0.15641623735427856,-11.0,7,2,1,0
211,7.033,flower,3,3/8 - THE,1,0,2,1,-0.22733110189437866,4.0,7,2,1,0
212,7.067,flower,3,3/8 - THE,1,0,1,1,-0.2863383889198303,4.0,7,2,1,0
213,7.1,flower,3,3/8 - THE,1,0,1,1,-0.2640702426433563,4.0,7,2,3,0
214,7.133,flower,3,3/8 - THE,1,0,1,1,-0.22846269607543945,6.0,8,2,4,0
215,7.167,flower,3,3/8 - THE,1,0,1,1,-0.15586066246032715,-9.0,8,2,4,0
216,7.2,flower,3,3/8 - THE,1,0,1,1,-0.15582668781280518,4.0,9,2,5,0
217,7.233,flower,3,3/8 - THE,1,0,1,1,-0.1557139754295349,-9.0,9,2,5,0
218,7.267,flower,3,3/8 - THE,1,0,1,1,-0.15546399354934692,-7.0,9,2,5,0
219,7.3,flower,3,3/8 - THE,1,0,1,1,-0.15544092655181885,1.0,9,2,5,0
220,7.333,flower,3,3/8 - THE,1,0,1,1,-0.1554599404335022,1.0,9,2,5,0
221,7.367,flower,3,3/8 - THE,1,0,1,1,-0.1554884910583496,1.0,9,2,5,0
222,7.4,flower,3,3/8 - THE,1,0,1,1,-0.15520864725112915,1.0,10,3,5,0
223,7.433,flower,3,3/8 - THE,1,0,1,1,-0.15488672256469727,-3.0,11,3,5,0
224,7.467,flower,3,3/8 - THE,1,0,2,2,-0.15404993295669556,5.0,11,3,5,0
225,7.5,flower,3,3/8 - THE,1,0,1,1,-0.18188202381134033,2.0,13,3,6,0
226,7.533,flower,3,3/8 - THE,1,0,2,2,-0.24098166823387146,4.0,13,3,6,0
227,7.567,flower,3,3/8 - THE,1,0,2,2,-0.22760283946990967,5.0,12,3,6,0
228,7.6,flower,3,3/8 - THE,1,0,2,2,-0.24963322281837463,6.0,13,3,6,0
229,7.633,flower,3,3/8 - THE,1,0,2,2,-0.24075612425804138,-1.0,13,3,6,0
230,7.667,flower,3,3/8 - THE,1,0,2,2,-0.2049923539161682,-2.0,13,3,6,0
231,7.7,flower,3,3/8 - THE,1,0,2,2,-0.16950571537017822,-3.0,14,3,6,0
232,7.733,flower,3,3/8 - THE,1,0,2,2,-0.1857154369354248,-8.0,14,3,5,0
233,7.767,flower,3,3/8 - THE,1,0,2,2,-0.2035728096961975,-7.0,13,3,5,0
234,7.8,flower,3,3/8 - THE,1,0,2,2,-0.15336120128631592,-15.0,13,3,4,0
235,7.833,flower,3,3/8 - THE,1,0,1,2,-0.15347671508789062,-16.0,13,4,4,0
236,7.867,flower,3,3/8 - THE,1,0,1,2,-0.1505466103553772,-16.0,13,4,4,0
237,7.9,flower,3,3/8 - THE,1,0,1,2,-0.14433330297470093,-25.0,13,4,4,0
238,7.933,flower,3,3/8 - THE,1,0,2,2,-0.1913432478904724,-22.0,14,4,4,0
239,7.967,flower,3,3/8 - THE,1,0,2,3,-0.4040132164955139,-22.0,14,4,4,0
240,8.0,flower,3,3/8 - THE,1,0,1,3,-0.5278552174568176,-25.0,15,4,4,0
241,8.033,flower,3,3/8 - THE,1,0,1,2,-0.5762819051742554,-19.0,17,4,3,0
242,8.067,flower,3,3/8 - THE,1,0,1,2,-0.5478724837303162,-11.0,19,4,2,0
243,8.1,flower,3,3/8 - THE,1,0,1,2,-0.5238805413246155,-10.0,19,4,2,0
244,8.133,flower,3,3/8 - THE,1,0,1,3,-0.4525187313556671,-9.0,17,3,2,0
245,8.167,flower,3,3/8 - THE,1,0,2,3,-0.3680049479007721,-10.0,19,3,2,0
246,8.2,flower,3,3/8 - THE,1,0,2,3,-0.36503279209136963,-12.0,20,3,0,0
247,8.233,flower,3,3/8 - THE,1,0,2,3,-0.5423641800880432,-14.0,20,3,1,0
248,8.267,flower,3,3/8 - THE,1,0,1,2,-0.574469804763794,-13.0,21,3,1,0
249,8.3,flower,3,3/8 - THE,1,0,1,2,-0.5725775957107544,-17.0,23,4,1,0
250,8.333,flower,3,3/8 - THE,1,0,2,3,-0.5426874756813049,-16.0,22,4,1,0
251,8.367,flower,3,3/8 - THE,1,0,2,3,-0.5039814710617065,-21.0,23,4,1,0
252,8.4,flower,3,3/8 - THE,1,0,2,3,-0.47566306591033936,-16.0,22,4,1,0
253,8.433,flower,3,3/8 - THE,1,0,2,3,-0.4915453791618347,-15.0,22,4,1,0
254,8.467,flower,3,3/8 - THE,1,0,2,3,-0.5563991069793701,-16.0,22,4,1,0
255,8.5,flower,4,4/8 - MESSAGE,5,0,2,2,-0.44168147444725037,-31.0,16,3,17,0
256,8.533,flower,4,4/8 - MESSAGE,5,0,2,2,-0.44167056679725647,-31.0,16,3,17,0
257,8.567,flower,4,4/8 - MESSAGE,5,0,2,2,-0.4402225911617279,-31.0,16,3,17,0
258,8.6,flower,4,4/8 - MESSAGE,5,0,2,2,-0.4402497112751007,-31.0,16,3,17,0
259,8.633,flower,4,4/8 - MESSAGE,5,0,2,2,-0.44028910994529724,-31.0,16,3,17,0
260,8.667,flower,4,4/8 - MESSAGE,5,0,2,2,-0.4402293860912323,-31.0,17,3,17,0
261,8.7,flower,4,4/8 - MESSAGE,5,0,2,2,-0.44022801518440247,-31.0,16,3,17,0
262,8.733,flower,4,4/8 - MESSAGE,5,0,2,2,-0.4402022063732147,-31.0,17,3,17,0
263,8.767,flower,4,4/8 - MESSAGE,5,0,2,2,-0.4401954114437103,-31.0,18,3,17,0
264,8.8,flower,4,4/8 - MESSAGE,5,0,2,2,-0.4400976002216339,-31.0,20,3,14,0
265,8.833,flower,4,4/8 - MESSAGE,5,0,2,2,-0.43998077511787415,-31.0,21,3,12,0
266,8.867,flower,4,4/8 - MESSAGE,5,0,2,2,-0.4399617612361908,-31.0,21,3,12,0
